"","logFC","logCPM","LR","PValue","FDR"
"RAB3D",-0.350047889111811,4.8023829735243,8.75523887896508,0.00308713933456889,0.99083117613231
"IL18BP",-0.518493881594743,2.65257122118758,8.61931324487836,0.00332617226586679,0.99083117613231
"HLA-A",-0.474163999096553,5.22519399219141,8.26550032803715,0.00404055243870517,0.99083117613231
"POU2F1",-0.403351414703013,5.40007397753487,8.2140878253587,0.00415664047652557,0.99083117613231
"CENPK",0.242288503941456,5.54910419097568,8.19655053095132,0.00419701099162599,0.99083117613231
"MIR600",-0.575266229400913,2.09347863783162,8.1796301097992,0.00423633976213876,0.99083117613231
"CLDN1",-0.961336565197272,-0.207958210250335,8.08454926826895,0.00446442331743377,0.99083117613231
"LINC01265",0.678829102244367,1.6710985928487,8.04717185325493,0.00455747469044499,0.99083117613231
"LOC389641",-0.482810784382291,2.78224254601985,8.01815966084827,0.00463106057131692,0.99083117613231
"CBX3P2",0.882873373798458,-0.0615852016236834,7.91474070042841,0.00490336076663844,0.99083117613231
"HSPG2",-0.413784267516498,5.81888895444507,7.90030777272811,0.00494263867850049,0.99083117613231
"KIAA2026",-0.316795156521305,4.58073190316106,7.62583337064013,0.00575380759982293,0.99083117613231
"EXOSC8",0.239267064004905,6.01085378574977,7.61185434131569,0.00579858231010978,0.99083117613231
"PACS1",-0.236662336066062,6.04189724867644,7.60635396663406,0.0058162972540588,0.99083117613231
"EVC",-0.719056501136117,1.91890313320527,7.56100413792129,0.00596447500704644,0.99083117613231
"TPPP",-0.759722867061858,1.32159576653357,7.54378948328123,0.00602172634179914,0.99083117613231
"FLNB",-0.266604894289574,8.1682400520224,7.52794284842415,0.00607492362822793,0.99083117613231
"FAM117A",-0.924573692816971,0.278685060816114,7.52409499800179,0.00608791309843011,0.99083117613231
"UBE2V1",-0.57456782871106,1.83954689295243,7.45172129991248,0.00633758132337283,0.99083117613231
"ABCG1",-0.412918599591122,3.7021951736012,7.39891999945678,0.00652630477986884,0.99083117613231
"TECPR2",-0.309067806040756,4.15966835665304,7.39726788030433,0.00653230152843391,0.99083117613231
"BPHL",0.721689518269469,0.925001393591266,7.2324070391814,0.00715991451720063,0.99083117613231
"RNF139-AS1",-0.750952064103263,1.4168143865424,7.20350896647414,0.00727611746532508,0.99083117613231
"STXBP6",-0.866585033877437,0.40343536759289,7.20197845090677,0.00728232533979979,0.99083117613231
"MRPL23",0.237688930591928,5.90611897616079,7.19932319010032,0.0072931081003005,0.99083117613231
"HGSNAT",-0.327929758254205,3.76925790881664,7.18935730131617,0.00733372437436744,0.99083117613231
"NFU1",0.393209456951718,3.5384860947241,7.16709711894369,0.0074252833545403,0.99083117613231
"CYP2U1",-0.910739959952216,0.474414571651562,7.15408059745219,0.0074793624660349,0.99083117613231
"JAG2",-0.554828045968622,2.11540756639458,7.13283072537591,0.00756851491061675,0.99083117613231
"P4HA3",-0.754452963364881,0.470750910447909,7.12919008696534,0.00758389762310618,0.99083117613231
"GLTSCR1L",-0.318312017111918,4.94413856230134,7.11521930169619,0.00764322535452947,0.99083117613231
"ZBTB20",-0.692071557209722,2.85576725311383,7.03813578006912,0.00797920424692195,0.99083117613231
"PLAT",0.764357656003931,0.727077158285629,7.03662403343066,0.00798594232381452,0.99083117613231
"MEX3A",-0.684802268314231,1.17760776859185,7.03289312245509,0.00800259645656178,0.99083117613231
"CDC42BPB",-0.276588162858814,7.44492331701734,6.95800179754119,0.00834451755301377,0.99083117613231
"RAPH1",-0.323715438163589,4.15752684183429,6.91644146441558,0.00854067658864832,0.99083117613231
"ZNF365",-0.897383802671035,-0.276048345773974,6.85738297776976,0.00882757456026806,0.99083117613231
"HOXB6",-0.737806963300467,1.08274481033649,6.84740463356374,0.00887701355048208,0.99083117613231
"IRS1",-0.304778113835594,5.48988376831501,6.82139508292316,0.00900721799302386,0.99083117613231
"SMAD7",-0.321325292417513,5.22913822979139,6.80282766895513,0.00910136175401361,0.99083117613231
"KIF24",-0.391118714779169,3.81154575370091,6.80179857123967,0.00910660904140185,0.99083117613231
"LEKR1",0.856213988374501,-0.262516736750083,6.79284706421826,0.00915238293665939,0.99083117613231
"SH3PXD2A",-0.306833563484272,5.40500743991231,6.79031839401006,0.00916535602418324,0.99083117613231
"LIMS2",0.930581255579875,-0.0312692268445584,6.77065530286299,0.00926688027349794,0.99083117613231
"PARD6G",-0.694194386402027,1.62119778843463,6.76665107609409,0.00928769560505417,0.99083117613231
"ZMIZ1",-0.317343974953362,6.26027801463671,6.76370733240228,0.00930302872248011,0.99083117613231
"IDI2-AS1",-0.771886807766485,0.354252992525885,6.76041764209889,0.00932019445516243,0.99083117613231
"PLEC",-0.345997905785497,9.2940627734372,6.74556398342145,0.00939810629546277,0.99083117613231
"FARP2",-0.297793405168324,5.279778287637,6.72303541192667,0.00951755076090586,0.99083117613231
"TLN2",-0.312565357798245,4.53970243923327,6.7194517412185,0.00953669393400287,0.99083117613231
"BORCS7",0.316661223052807,3.94940803551768,6.69223839086047,0.00968335476447932,0.99083117613231
"SENP8",-0.797727795892185,0.195893760581775,6.65006028971909,0.00991524693643449,0.99083117613231
"SARS2",-0.967800714372367,-0.408113408929382,6.63954636493535,0.00997393284617678,0.99083117613231
"LDLRAD4",-0.544409405292407,1.79958417801447,6.58039882815745,0.0103107787643142,0.99083117613231
"LINC-PINT",-0.489440540949366,2.05323591252686,6.56420159981198,0.0104050408068926,0.99083117613231
"KIAA1324L",-0.297315525063711,4.09220371219024,6.49042334615853,0.0108457146206855,0.99083117613231
"RARA",-0.235438202857029,5.02152003194705,6.41311891346581,0.0113280266013877,0.99083117613231
"TTLL11",-0.602153812299068,1.65100087184063,6.35337727809982,0.0117158053383395,0.99083117613231
"LINC01572",-0.657109703394729,0.894552705621957,6.31061517853742,0.0120017189002042,0.99083117613231
"FOXK1",-0.215097513492649,5.94586788643883,6.28647043981623,0.0121663094948604,0.99083117613231
"SCARF1",-0.971490562580257,-0.259701130701705,6.28451703245806,0.0121797265000393,0.99083117613231
"LRRC61",0.359724454177103,3.03862381156858,6.27830559798087,0.0122224909080927,0.99083117613231
"ARHGEF39",-0.338228147000379,3.57487984933564,6.27172269082551,0.0122679811981742,0.99083117613231
"HAT1",0.211245281659348,7.06717118329366,6.25488763612146,0.0123851103951553,0.99083117613231
"MAP3K3",-0.246121491203121,4.97346824783357,6.25090079659347,0.0124130165277803,0.99083117613231
"CHAC2",0.234963754771019,5.15039631989108,6.23889439973869,0.0124974469045078,0.99083117613231
"SH3BGRL3",0.290608804096235,4.73387545723163,6.21656790169769,0.0126560217376672,0.99083117613231
"RNF169",-0.282874759458631,5.242374461871,6.21617536249363,0.0126588281835414,0.99083117613231
"GAB2",-0.259562459377369,4.72010632362389,6.21012831074271,0.0127021422760997,0.99083117613231
"MAPK8IP3",-0.208253087040859,6.13574122830865,6.19916201174262,0.0127810811374943,0.99083117613231
"LPCAT1",-0.319584498671264,5.56299912961026,6.18532291136415,0.0128814194509479,0.99083117613231
"EID3",0.427197683630821,2.83290525055803,6.16877145902226,0.0130024872643749,0.99083117613231
"IQSEC1",-0.321341559873063,4.8993473077623,6.14419770196205,0.0131843967823922,0.99083117613231
"ZNF441",-0.800171488486572,0.43540193653242,6.13020959151514,0.01328911162793,0.99083117613231
"HCFC2",-0.393566196210659,3.0803395984882,6.11401980352222,0.0134113765426419,0.99083117613231
"GPR3",0.523098688751464,2.3065511352595,6.09247837979063,0.0135758527855642,0.99083117613231
"RNF24",-0.240538227206469,6.21013992722399,6.08221654121246,0.0136549336056725,0.99083117613231
"KLHL29",-0.243236900554914,5.52144774899697,6.07338662439859,0.0137233588050723,0.99083117613231
"TXN2",0.240772369701406,5.51499755781456,6.05748377964298,0.0138474848726584,0.99083117613231
"LIAS",0.283955160235946,4.37822422509242,6.0278379535257,0.0140819714544133,0.99083117613231
"FAM72C",-0.627536138803126,1.3786063728075,6.02129745391123,0.014134251994392,0.99083117613231
"LRP5L",-0.5642802681047,1.60778688288452,6.02067348690015,0.0141392500090481,0.99083117613231
"ATP11A",-0.268951631857045,5.17734942833612,6.00798004339925,0.0142413210581574,0.99083117613231
"LOC100508631",-0.404016397419925,2.60052397287871,5.99857923925842,0.0143174037270825,0.99083117613231
"ZKSCAN1",-0.262747013215627,5.30528837944312,5.99777527563573,0.014323929758772,0.99083117613231
"GABBR1",-0.725489159236581,1.77673131668074,5.99441228859904,0.0143512614119953,0.99083117613231
"MPP2",-0.556869004510849,1.67644305530481,5.95753651988804,0.0146545032757782,0.99083117613231
"KDM6B",-0.230651000818743,5.82326657810319,5.9472366339333,0.0147403756117456,0.99083117613231
"COX19",0.245876484957953,4.86811173334572,5.94722937124808,0.014740436344723,0.99083117613231
"ACVR2B",-0.461832034362879,3.26265432890071,5.92306737950974,0.0149439200647383,0.99083117613231
"GCGR",-0.732500481084525,0.313959268212036,5.92285462656183,0.014945724584223,0.99083117613231
"CREBBP",-0.232148946394647,7.28892344979312,5.89792536648625,0.0151587299326621,0.99083117613231
"RALGPS1",-0.532571561985612,1.97474226152423,5.89198373931357,0.015209957336085,0.99083117613231
"GPR39",-0.7507480176378,0.542487585628323,5.87042533174532,0.0153973313083435,0.99083117613231
"AR",-0.353607806995487,3.56859645859875,5.84984663656262,0.0155784087832153,0.99083117613231
"AADAC",0.812606122227045,-0.124358587114932,5.84166197055829,0.0156510363949988,0.99083117613231
"CCDC88B",-0.504952371758792,1.89768478393835,5.82715471483946,0.0157806267291292,0.99083117613231
"DEXI",-0.776777898998574,0.166159075076907,5.81808280282995,0.0158622256944692,0.99083117613231
"PITPNM2",-0.333447480066902,3.79833758613711,5.78898363163485,0.0161269103191382,0.99083117613231
"ADNP-AS1",-0.778330115691561,0.146658417600684,5.7888023897569,0.0161285730758614,0.99083117613231
"FAM86B1",-0.546111845418172,1.67371562598133,5.76095009196432,0.0163862089603182,0.99083117613231
"SNX33",-0.298824115487822,4.91245438402659,5.76031080111799,0.0163921720115303,0.99083117613231
"FAT1",-0.321095381269417,6.33913362373159,5.75399471141736,0.0164512063772354,0.99083117613231
"MIR29C",-0.784218852030698,0.547116077712148,5.72340732655425,0.016740213545104,0.99083117613231
"CHDH",-0.469567426094315,2.56107989347228,5.68783552187944,0.0170829125132958,0.99083117613231
"PIPOX",0.81225118879312,-0.16266796144965,5.68732160442585,0.0170879162878921,0.99083117613231
"SLFN5",-0.332909759632095,6.29521234826152,5.68289023829463,0.017131125214982,0.99083117613231
"THYN1",0.284230651315289,4.37536488697288,5.67243648723182,0.0172335038136008,0.99083117613231
"C9orf85",0.254273289164823,4.89305400176727,5.65912276058409,0.0173648061969727,0.99083117613231
"TNS4",-0.248140610771887,6.22893501062717,5.59852626713096,0.0179755922030668,0.99083117613231
"PLXND1",-0.201099481178258,6.87288488254051,5.59162905982198,0.01804650504998,0.99083117613231
"ERN1",-0.259714941334927,5.69707748766311,5.59019967344395,0.0180612372181895,0.99083117613231
"HLX",0.806716584831434,0.142235552421149,5.58384270922558,0.0181269067170978,0.99083117613231
"ZFHX3",-0.313088132581866,5.89178313852822,5.58283888235407,0.0181372990911997,0.99083117613231
"KMT2D",-0.453388818064826,7.09532872251926,5.5338521384717,0.0186519968696645,0.99083117613231
"RAVER1",-0.235818234172996,5.50972022727238,5.53318920012344,0.0186590648233705,0.99083117613231
"PSMB9",0.718093585887496,0.891754002475046,5.52869271984735,0.0187070773776776,0.99083117613231
"ZEB2",-0.250038400239972,4.48004768799026,5.51921118215848,0.0188087381872777,0.99083117613231
"MIR1281",-0.272178772542118,6.96627382276635,5.51683017758376,0.0188343568056987,0.99083117613231
"MTCP1",-0.629886973122022,0.706955631278194,5.51296790959895,0.0188759898984324,0.99083117613231
"BCL9L",-0.424054373210588,5.82300243693209,5.47522984699158,0.019287824133862,0.99083117613231
"GEMIN2",0.291698215097351,3.81746481266343,5.46155886857854,0.0194392967904854,0.99083117613231
"KIAA1958",-0.314863530223287,4.77414295422394,5.4555849817498,0.0195058722146248,0.99083117613231
"NSD1",-0.253596499885834,7.08204984968446,5.45472530738887,0.0195154721564964,0.99083117613231
"DNAJC27",-0.525439058530107,1.70692183662575,5.45162750921351,0.0195501056470297,0.99083117613231
"PRR14L",-0.266408399497555,5.67899107712695,5.45001827977183,0.0195681219577976,0.99083117613231
"HOXC13-AS",0.77171766026905,0.756352218828251,5.44749502876055,0.0195964058637047,0.99083117613231
"THNSL1",-0.44344986261434,2.23111089049809,5.42675024856576,0.0198305487780789,0.99083117613231
"SIK2",-0.215879039547727,6.8676616954789,5.41275631759007,0.0199901281920868,0.99083117613231
"SYT7",-0.737373229516092,0.100175375581552,5.40693529409672,0.0200568986123039,0.99083117613231
"DGCR2",-0.2709647827153,4.32459823029339,5.38713669362914,0.0202857312876176,0.99083117613231
"LMO3",0.205559011692721,5.52418536907274,5.38619468294025,0.0202966861341761,0.99083117613231
"ZNF83",-0.408070594176967,3.13819758055295,5.37109862576457,0.020473078721588,0.99083117613231
"PRRC2B",-0.288257523103215,7.39528433133604,5.36575150669489,0.0205359377946882,0.99083117613231
"TMEM185B",-0.249323254665345,5.74301350899419,5.36568762384845,0.0205366899874327,0.99083117613231
"CMTR1",-0.221561944879868,5.07917097487058,5.36486945541652,0.0205463260857068,0.99083117613231
"SF3B6",0.211978019130907,6.35958014745978,5.35612841398833,0.0206495674165648,0.99083117613231
"PTPN21",-0.24388902249426,4.50746041317211,5.35529846070048,0.0206593979403452,0.99083117613231
"LIG3",-0.285205297224586,4.3941351663416,5.35054765888246,0.020715762894325,0.99083117613231
"GNAO1",-0.247590170562283,5.03929984340219,5.34357138353007,0.0207988200919414,0.99083117613231
"HIPK2",-0.285386770986953,6.88168804543075,5.34333037698865,0.0208016955853078,0.99083117613231
"ZNF7",-0.291276031787288,3.84405586586378,5.32981156347089,0.0209636515919557,0.99083117613231
"ANKRD18A",-0.703884079562506,0.817417883401562,5.32402474447303,0.0210333762827233,0.99083117613231
"CHMP2A",0.201689449931474,5.86437377447724,5.29861568327239,0.0213423796722356,0.99083117613231
"DONSON",0.19792194792856,5.66567702903972,5.29741910137206,0.0213570468297397,0.99083117613231
"ZNF749",-0.343241143485672,3.56402922414977,5.29581117749104,0.0213767724648845,0.99083117613231
"IRF7",0.342297033490769,2.95026328147639,5.28794707889443,0.0214735194680214,0.99083117613231
"LPXN",0.598593209539655,1.72188220804329,5.27859267611284,0.0215891913615478,0.99083117613231
"MIR6511B1",-0.209143152615656,6.97638573195972,5.26346325583318,0.0217776417571009,0.99083117613231
"SLC7A1",-0.206515119324815,8.15898995122985,5.25466382434084,0.0218880292462417,0.99083117613231
"TEN1-CDK3",-0.806310400399328,-0.181343013369723,5.24407763014244,0.0220215997872713,0.99083117613231
"HMGA2",-0.345277540193657,2.9309791588011,5.23160982741351,0.0221799947819768,0.99083117613231
"MKRN2OS",-1.1235819945274,-0.222302306368649,5.2253318365434,0.0222601987123568,0.99083117613231
"MIR34AHG",-1.00036296813414,-0.335555423870975,5.21753304656774,0.02236025012418,0.99083117613231
"ZNF462",-0.301974691478434,3.84599515687265,5.20605773878297,0.0225083158807204,0.99083117613231
"ZDHHC6",0.218561656457364,5.35878683471301,5.19846428655859,0.0226068523566345,0.99083117613231
"CABYR",0.61082997485383,1.61734399090503,5.19316237587485,0.0226759175709918,0.99083117613231
"CUX1",-0.224574518830529,6.8627285903098,5.18486157045196,0.022784487310685,0.99083117613231
"GPATCH4",0.198128381417648,5.97401454456548,5.1845998780929,0.0227879188425322,0.99083117613231
"SKIV2L",-0.203532840098935,5.92336988972762,5.17970927819253,0.0228521471698625,0.99083117613231
"ARID1B",-0.218434147828885,6.5153623216615,5.1777676379846,0.0228776987693409,0.99083117613231
"CNTD2",0.345512086265859,3.47723673956062,5.1743155306681,0.0229232009706382,0.99083117613231
"MECP2",-0.227886878084137,6.38173247876092,5.16141866028698,0.0230940261083697,0.99083117613231
"LOC728975",0.746779412822386,0.467167059249226,5.16127509432719,0.0230959351165391,0.99083117613231
"KLHL11",-0.280471323972331,4.26535125225524,5.16074132700265,0.023103034098678,0.99083117613231
"ISG20",-0.403494725039578,2.55141628928121,5.16063279767087,0.0231044777904308,0.99083117613231
"STX17",-0.248816906961525,4.2844854090812,5.15770874641735,0.0231434096774259,0.99083117613231
"EPHA5",-0.532090479714344,1.79661954240857,5.15449355700893,0.0231862963986686,0.99083117613231
"CDKL3",-0.731772066557698,0.212361930801273,5.15443308476445,0.0231871038139012,0.99083117613231
"LOC100130705",-0.69990720264145,0.661076056787308,5.13727366897585,0.0234173953609745,0.99083117613231
"ICK",-0.266712506590297,4.29093042392053,5.13279409486768,0.0234779039229337,0.99083117613231
"SMARCA1",0.296780539754957,3.65862956090291,5.12656098860663,0.0235623684788234,0.99083117613231
"FASTKD5",0.236686190833542,4.71562960195755,5.11691555177302,0.0236936950409537,0.99083117613231
"IFNGR2",-0.283244830429613,3.60497577578182,5.1149955860939,0.0237199266262429,0.99083117613231
"ATP7B",-0.922712377355495,-0.0281219816293648,5.11011073867742,0.0237868018886391,0.99083117613231
"ZNF44",-0.506356748319308,1.98149576050499,5.08640041566828,0.0241141941706029,0.99083117613231
"FA2H",-0.669589345182099,0.32745574282638,5.0805191981723,0.0241961233441462,0.99083117613231
"KYNU",0.164986199013035,7.82684287223124,5.07385609241389,0.0242892937912235,0.99083117613231
"PDPK1",-0.254441116700244,4.79878221486338,5.0399210131668,0.0247696193830524,0.99083117613231
"PVR",-0.174702345617161,6.50058639092309,5.03318797195303,0.0248660868708789,0.99083117613231
"RAET1K",-0.890864023159797,-0.0757231421328085,5.03278157080534,0.0248719220397302,0.99083117613231
"KAZALD1",-0.307974253609662,3.23152345088972,5.02804953282623,0.024939970084602,0.99083117613231
"TNS3",-0.229902695667514,5.81872079936462,5.01402223573261,0.0251428245910957,0.99083117613231
"PSPN",-0.683599226522281,0.554504545482892,5.01326020235859,0.0251538936086958,0.99083117613231
"SMG1",-0.221357163739935,7.81011084534576,5.00916922113257,0.0252134042613609,0.99083117613231
"IRGQ",-0.267717231286077,4.04107507094323,4.9962792086692,0.0254018704742403,0.99083117613231
"PDE4A",-0.274950200965494,3.88220939926259,4.99412167042938,0.0254335587162647,0.99083117613231
"C2orf82",-0.781825638695381,0.812449944004595,4.99392884968571,0.0254363927149586,0.99083117613231
"LINC00910",0.357975819016431,2.654101985345,4.98197696733759,0.0256126982609865,0.99083117613231
"ZNF37A",-0.200528931470923,5.52376221597724,4.97445347995717,0.0257243298528043,0.99083117613231
"DHRS4L2",0.421881997047055,2.61609315837815,4.97060669706759,0.0257816025906326,0.99083117613231
"NOTCH1",-0.220593123125851,5.2991333317018,4.9646471393581,0.0258705930349411,0.99083117613231
"OGFRP1",0.501718588003742,1.44559115546069,4.94772186523464,0.0261250722000581,0.99083117613231
"FBXO10",0.547540761653093,1.72977616294473,4.94719056230227,0.0261331025567183,0.99083117613231
"ARHGAP20",-0.687040262748382,0.164855382812282,4.94078879486372,0.0262300637041912,0.99083117613231
"CTPS2",0.245930743042854,4.07589102841505,4.93734128504081,0.0262824344720238,0.99083117613231
"LYAR",0.21522615505179,5.84066975163843,4.93683521550258,0.0262901312636164,0.99083117613231
"IL32",0.34071341669574,4.05276205979637,4.93601602935784,0.0263025951983373,0.99083117613231
"LPCAT3",-0.352556528805518,2.96375759132769,4.93116734451049,0.0263764938919104,0.99083117613231
"FBN1",-0.193558969070365,8.28342232381115,4.92721682563663,0.0264368631699567,0.99083117613231
"ZNF688",0.422870067547894,2.81058730219601,4.92288375684524,0.0265032434931516,0.99083117613231
"ARVCF",-0.683915139874581,1.11512658952902,4.91298877958351,0.0266554796473957,0.99083117613231
"TTC7B",-0.625652623332455,0.663104539301849,4.90091447370655,0.0268424773859215,0.99083117613231
"DDAH2",0.265019645385701,4.15750379478832,4.89988695568585,0.0268584536499217,0.99083117613231
"TFPT",-0.346202649749373,2.81881953844884,4.89857105025835,0.0268789283158897,0.99083117613231
"GARNL3",-0.467712833569439,1.63917703386274,4.89217005940496,0.0269787554404212,0.99083117613231
"ADGRL1",-0.226113516193443,4.52539444323693,4.89109331641715,0.0269955857043437,0.99083117613231
"NMRK1",0.400784202349609,2.69353968436163,4.8729549194775,0.027280748737357,0.99083117613231
"PLEKHM3",-0.36807070329496,3.85489165624936,4.86989736732013,0.0273291257667919,0.99083117613231
"TTBK2",-0.260849731232222,4.41495937336625,4.8625655113093,0.0274454952903138,0.99083117613231
"ADNP2",-0.224138024492685,5.76695439510975,4.8620629600874,0.027453490516761,0.99083117613231
"C14orf119",0.252311684856514,5.07004107131578,4.86107288095013,0.0274692490481984,0.99083117613231
"NEK11",0.86611221453142,-0.0271530422377407,4.84451962056239,0.0277341162451108,0.99083117613231
"SFMBT2",-0.221178167557733,5.62079093386255,4.84195681149304,0.027775360421231,0.99083117613231
"KIRREL",-0.191371788202541,7.38948043774083,4.82077776277114,0.0281186546810103,0.99083117613231
"NCOR2",-0.221831286825017,8.34472151604838,4.81909317819344,0.0281461492303199,0.99083117613231
"ZNF34",-0.593759078573598,1.2919919025537,4.81708753526788,0.0281789203448759,0.99083117613231
"RAI1",-0.268972818243475,6.45275513860538,4.80568459311282,0.0283659944102085,0.99083117613231
"MGC12916",-0.753341251979774,0.010087350816272,4.80272227828868,0.0284148046704652,0.99083117613231
"CD99P1",0.592497523889533,0.780624936358016,4.79903496372804,0.0284756829596968,0.99083117613231
"ACOT13",0.230237583149899,4.97418479468739,4.78050706733044,0.0287836439073226,0.99083117613231
"ABHD3",0.222981121866023,4.83221503951446,4.77902164348765,0.0288084835066703,0.99083117613231
"KANK4",-0.246062109675644,4.54422802655407,4.77532128752765,0.0288704588080404,0.99083117613231
"CELSR2",-0.300051734650065,3.769533898998,4.76751033256348,0.0290017365857998,0.99083117613231
"LOC102723728",-0.180550042858469,6.25636374595025,4.76685490361535,0.0290127805309379,0.99083117613231
"AHNAK",-0.30041625109999,9.10859257365589,4.76551414535555,0.029035385885023,0.99083117613231
"UBN1",-0.209588275164114,6.67683380986578,4.74947698366701,0.0293072007156454,0.99083117613231
"MED6",0.242643907383282,4.15515437882193,4.74597496611775,0.0293669083757018,0.99083117613231
"CHERP",-0.216962859688611,5.08221965860116,4.74326284854337,0.0294132356829511,0.99083117613231
"PIDD1",0.229192291436876,4.26566220340337,4.74325837287456,0.0294133121974187,0.99083117613231
"CGN",0.831104390658925,0.747928139709465,4.73662504444747,0.0295269414398439,0.99083117613231
"TFAP4",-0.256085313192296,4.54355289573563,4.72025544138755,0.0298093145886518,0.99083117613231
"DPM1",0.186907794456606,6.52466478325623,4.71341894039987,0.0299280747150655,0.99083117613231
"RPL36AL",0.195242529999704,6.65671171825915,4.70517408299342,0.0300719562069474,0.99083117613231
"ARHGAP33",-0.56244456315655,1.2350822152667,4.6945889870169,0.0302577348958736,0.99083117613231
"PTPRN",-0.387835796302621,3.04259282608024,4.69406539755585,0.0302669553877168,0.99083117613231
"FENDRR",-0.440290910317714,2.67998172216482,4.69138040689973,0.0303142845273089,0.99083117613231
"DLG5",-0.230293798901563,8.54133380596286,4.68523962771883,0.0304228200912585,0.99083117613231
"ZNF469",-0.532422171715722,4.11128615664601,4.676257512093,0.0305823051431115,0.99083117613231
"MTFR2",0.245765658362359,3.95111403708167,4.67213987247424,0.0306557084431692,0.99083117613231
"AK9",-0.58511946999383,0.752491472999214,4.67108106675696,0.0306746129658197,0.99083117613231
"LOC284930",0.510075877830355,1.24762409946545,4.66626874324727,0.0307606882279079,0.99083117613231
"PLAGL2",-0.223964414853354,5.19866644618691,4.66580607199226,0.0307689770215648,0.99083117613231
"HOXC6",0.346563414473525,2.85576941885763,4.63967734339743,0.0312408756240126,0.99083117613231
"FAM98C",0.380780942671079,2.96803323880162,4.63505403968227,0.0313251578125528,0.99083117613231
"SRF",-0.18249185702453,6.40144879736865,4.63148111987035,0.0313904540960825,0.99083117613231
"MEF2D",-0.18265351039161,6.75445217708162,4.63123553616492,0.0313949474304709,0.99083117613231
"TMA7",0.24363986435726,4.42805661928008,4.6298339552548,0.0314206043691157,0.99083117613231
"HLTF",-0.208471216981287,6.13580356486563,4.62276710677232,0.0315503016538276,0.99083117613231
"KAT6B",-0.213287121589322,6.31411181975786,4.61877709940823,0.031623776500476,0.99083117613231
"DCAF13",0.177558152290104,6.60146374540327,4.61379676516825,0.0317157384912334,0.99083117613231
"TIGD3",0.625652748370158,1.07463262629307,4.61193707062259,0.0317501493032439,0.99083117613231
"TFB1M",0.269107899043301,4.17693162475285,4.61190781840953,0.0317506908819267,0.99083117613231
"MMP16",-0.764552247745642,0.194109039625981,4.60224118274805,0.0319301890198846,0.99083117613231
"IL6",0.179154070992407,6.24591893932801,4.60199600760456,0.0319347553809224,0.99083117613231
"PPP1R3G",-0.445747724550269,1.9048832197405,4.58902067215089,0.0321773946704327,0.99083117613231
"TRRAP",-0.23044149897089,7.12716888354938,4.58830634737899,0.032190808323021,0.99083117613231
"ISL1",0.520769687147755,1.26532729938926,4.58053480918856,0.0323371206697859,0.99083117613231
"B9D1",0.31540734789615,4.16563766247445,4.57825247813724,0.0323802211449915,0.99083117613231
"BLOC1S2",0.206583348319868,5.44892273807374,4.55944636120412,0.0327376546501611,0.99083117613231
"GPR156",-0.78187333305231,1.02706439753518,4.5554635152636,0.0328138807553962,0.99083117613231
"LOC100130691",-0.390035661934639,2.30567962637638,4.54315399739648,0.0330506414709961,0.99083117613231
"COX17",0.286035040043231,4.58469158577998,4.52925424965004,0.0333201347055714,0.99083117613231
"AKAP6",-0.767680146553098,0.0458263177101011,4.52086816697148,0.0334838363060514,0.99083117613231
"BEGAIN",-0.590115394837061,1.07300487207425,4.51562818255504,0.0335865504125668,0.99083117613231
"CACYBP",0.16069221307634,7.40766690446434,4.51393494368354,0.0336198115873989,0.99083117613231
"EGFR",-0.189512419177951,8.72755460182857,4.50810674827108,0.0337345612104051,0.99083117613231
"S100A13",0.299971165845452,3.85691478351633,4.5074889310573,0.0337467491977305,0.99083117613231
"GOLGA6L10",-0.717336101014136,-0.189848190891685,4.50727657098343,0.0337509395929575,0.99083117613231
"TMEM234",0.323752460807193,2.88880606914542,4.50543656132746,0.0337872703561449,0.99083117613231
"FYCO1",-0.351355648282393,3.26003950651659,4.49894537497439,0.0339157647391806,0.99083117613231
"MTOR",-0.192440279095218,7.1022006017689,4.49811897522603,0.0339321601000952,0.99083117613231
"EIF2AK4",-0.187895698101721,5.8476068298305,4.48897386369516,0.0341141485608817,0.99083117613231
"DSN1",0.186909414904524,6.06109792403318,4.48605747161359,0.0341723992949521,0.99083117613231
"PXDN",-0.194206222642488,7.68384532802178,4.48259569680003,0.0342416782301341,0.99083117613231
"MYO9B",-0.192726096804933,5.35241140426387,4.48038633213277,0.0342859699792547,0.99083117613231
"CREB3L1",0.600847794890012,0.755683921360085,4.4758679525937,0.0343767377685606,0.99083117613231
"RILP",0.303932594141958,3.57141342888192,4.47529380562155,0.0343882895350833,0.99083117613231
"COA3",0.295237631245722,4.27717174741709,4.47344278193652,0.0344255595418859,0.99083117613231
"CYB5RL",-0.388186890274144,2.53597349966528,4.46639275025647,0.034567897724589,0.99083117613231
"WNT2B",-0.700402920427156,0.571943452388924,4.46460214773851,0.0346041473820046,0.99083117613231
"ZNF134",-0.287612736677541,3.26223648721436,4.46280211409886,0.0346406280267774,0.99083117613231
"PARD3B",0.627508544900272,0.636252556108827,4.46055045602721,0.0346863182015706,0.99083117613231
"RSAD1",0.230139580529814,4.34157168745505,4.45477249919883,0.0348038518362812,0.99083117613231
"MLLT11",0.785480967532317,-0.220815362945004,4.45414699606554,0.0348166006094669,0.99083117613231
"ALPI",-0.49390201562066,1.47820158348753,4.44440261459773,0.0350158388359989,0.99083117613231
"ARL16",0.211071560058904,4.74085330725524,4.43893094714929,0.035128237539946,0.99083117613231
